id,drug,cyp2d6,CL_sampled,Vd_sampled,Css,dCdt_rel_24h,dCdt_rel_72h,pct_drop_24h,pct_drop_72h,t_75pct,t_50pct,t_25pct,t_10pct,AUC_deficit_7d
14,Venlafaxine_IR,rapid,231.17507815001343,378.9521050979168,0.06217,-0.03121,-0.013572,74.903,97.717,2.088,10.199,24.077,42.424,9.4089
15,Venlafaxine_IR,normal,65.35693228624804,375.5839011037869,0.072889,-0.032025,-0.013653,76.861,98.304,2.18,9.772,22.577,39.42,11.1061
16,Venlafaxine_IR,normal,50.82369714635297,322.09911152047016,0.054908,-0.038312,-0.01388,91.948,99.936,0.113,4.749,12.265,21.789,8.7721
17,Venlafaxine_IR,normal,58.31519858684243,1762.5584219122293,0.081878,-0.015831,-0.011514,37.995,82.904,15.195,32.996,58.85,89.909,10.35
18,Venlafaxine_IR,rapid,113.64322885687828,246.5213648579937,0.050512,-0.036584,-0.013838,87.801,99.633,NA,4.716,14.171,26.723,7.9979
19,Venlafaxine_IR,rapid,182.9465095638585,289.16027934038897,0.080258,-0.027654,-0.013155,66.371,94.719,3.212,13.716,31.689,55.447,11.7198
20,Venlafaxine_IR,normal,87.14704616641505,802.4707828727957,0.095166,-0.022645,-0.012703,54.349,91.464,8.402,21.272,41.508,67.527,13.1915
21,Venlafaxine_IR,normal,61.66371979542145,659.7690726662341,0.047662,-0.035103,-0.013853,84.248,99.744,2.207,8.527,18.07,29.637,7.4244
22,Venlafaxine_IR,rapid,72.87097001447677,466.9565073431824,0.106995,-0.023667,-0.012586,56.8,90.62,6.431,19.385,41.207,69.991,14.882
23,Venlafaxine_IR,normal,49.23213532898375,594.4683109925229,0.066468,-0.031018,-0.013725,74.443,98.819,3.747,11.959,24.377,39.42,10.0593
24,Venlafaxine_IR,normal,78.94445268307531,1369.620565986725,0.095915,-0.017846,-0.01208,42.831,86.978,13.105,28.897,51.965,79.876,12.5836
25,Venlafaxine_IR,normal,69.72507009599194,287.07905969181115,0.06259,-0.035235,-0.013797,84.563,99.342,0.429,6.284,16.684,30.602,9.7969
26,Venlafaxine_IR,normal,79.22824693663148,901.075455092438,0.099435,-0.020942,-0.012478,50.261,89.84,9.867,23.831,45.296,72.467,13.5156
27,Venlafaxine_IR,normal,105.43182071438466,364.2277306755923,0.085692,-0.027535,-0.013154,66.083,94.705,3.583,13.976,31.884,55.566,12.4957
28,Venlafaxine_IR,normal,142.51934578231382,456.98639728965645,0.047138,-0.036109,-0.013838,86.662,99.635,0.805,6.335,15.618,27.842,7.414
29,Venlafaxine_IR,normal,62.66125504975965,445.3123032374264,0.089415,-0.027552,-0.013255,66.126,95.434,4.414,14.541,31.312,53.257,13.0651
30,Venlafaxine_IR,normal,84.65723509377321,368.46696890342537,0.076209,-0.030309,-0.013492,72.741,97.141,2.555,11.106,25.841,45.344,11.4361
31,Venlafaxine_IR,poor,25.5430920296798,395.2934202700177,0.077484,-0.032747,-0.013749,78.592,98.992,2.506,9.839,21.476,36.168,11.876
32,Venlafaxine_IR,normal,125.9941977965114,391.4995421803515,0.048575,-0.036254,-0.013839,87.01,99.639,0.487,5.935,15.228,27.506,7.6538
33,Venlafaxine_IR,normal,101.41339698094794,202.40974167945913,0.089953,-0.027661,-0.013087,66.387,94.227,2.246,13.181,32.066,57.032,13.1267
34,Venlafaxine_IR,normal,100.97487898873028,220.1490781680818,0.077001,-0.030367,-0.01344,72.881,96.765,1.253,10.194,25.837,46.523,11.5698
35,Venlafaxine_IR,normal,82.86166366218622,481.0247949946683,0.074682,-0.029808,-0.013504,71.538,97.228,3.492,12.243,26.684,45.58,11.1575
36,Venlafaxine_IR,normal,145.67628206769737,456.3774488658392,0.063538,-0.031482,-0.013609,75.556,97.985,2.394,10.232,23.567,41.189,9.635
37,Venlafaxine_IR,normal,100.42324446702334,246.2601366724106,0.049507,-0.03732,-0.013855,89.568,99.757,NA,4.082,12.844,24.54,7.8829
38,Venlafaxine_IR,normal,44.72260440609642,335.6275283424251,0.076297,-0.033392,-0.013748,80.141,98.986,1.786,8.731,20.234,35.141,11.7568
39,Venlafaxine_IR,poor,58.07128622586022,833.7533387006531,0.075317,-0.025589,-0.013341,61.413,96.053,6.812,17.727,33.877,53.313,10.8822
40,Venlafaxine_IR,normal,88.59013620589316,651.294941099742,0.107631,-0.02179,-0.012342,52.296,88.86,8.438,22.425,45.396,75.551,14.6314
41,Venlafaxine_IR,normal,135.7000539152113,709.9083208760912,0.106478,-0.02157,-0.012222,51.769,88,8.509,22.752,46.686,78.289,14.3789
42,Venlafaxine_IR,rapid,182.51333557603823,158.70129857910467,0.068772,-0.030603000000000002,-0.013479,73.448,97.049,1.315,10.172,25.316,45.336,10.3575
43,Venlafaxine_IR,rapid,300.1788756609479,625.6488770262852,0.027984,-0.03995,-0.013887,95.881,99.987,NA,3.081,8.922,16.587,4.532
44,Venlafaxine_IR,rapid,165.56509187689633,296.64761037460534,0.034245,-0.03965,-0.013885,95.16,99.973,NA,2.36,8.766,17.267,5.5485
45,Venlafaxine_IR,normal,104.85299473692264,405.09673812138294,0.076893,-0.029241,-0.013391,70.178,96.414,3.12,12.293,27.996,48.759,11.42
46,Venlafaxine_IR,normal,98.3674432072965,468.39407805874504,0.070081,-0.030633,-0.013559,73.519,97.624,2.987,11.28,25.148,43.395,10.5468
47,Venlafaxine_IR,rapid,112.76073562027015,1063.682429616936,0.060427,-0.028576,-0.013596,68.583,97.888,5.682,14.778,28.314,44.908,8.9571
48,Venlafaxine_IR,rapid,187.6059327189766,676.3488087734622,0.09644,-0.023289,-0.012534,55.893,90.241,7.026,20.007,42.067,71.223,13.3437
49,Venlafaxine_IR,normal,70.8185939275467,1347.8920485734418,0.058096,-0.024628,-0.013277,59.108,95.597,7.801,19.012,35.426,55.169,8.3208
50,Venlafaxine_IR,normal,157.83669659752852,297.64527122022906,0.043315,-0.037412,-0.01386,89.788,99.79,NA,4.397,12.943,24.259,6.895
51,Venlafaxine_IR,rapid,55.962853381016274,482.445921761964,0.058774,-0.034795,-0.013838,83.508,99.632,1.958,8.391,18.349,30.61,9.1433
52,Venlafaxine_IR,normal,70.85680044765377,407.1995592534501,0.144092,-0.018976,-0.011255,45.542,81.034,9.482,27.885,59.429,101.132,18.3039
53,Venlafaxine_IR,normal,77.05099039574588,451.2689400727384,0.056059,-0.035196,-0.013826,84.471,99.548,1.481,7.592,17.427,30.02,8.7497
54,Venlafaxine_IR,rapid,159.06810803162483,738.9130040214177,0.059212,-0.031285,-0.01365,75.083,98.279,3.534,11.323,23.94,40.411,8.9557
55,Venlafaxine_IR,normal,111.0498302980918,1266.5528940863458,0.062939,-0.026336,-0.01346,63.206,96.91,7.067,17.203,32.06,50.032,9.1599
56,Venlafaxine_IR,normal,162.93616068971568,627.2999772866226,0.063942,-0.030491,-0.013562,73.178,97.65,3.441,11.674,25.388,43.455,9.6067
57,Venlafaxine_IR,normal,95.75644907418848,631.7123190413104,0.055644,-0.033313,-0.013782,79.951,99.23,2.756,9.759,20.653,34.385,8.5565
58,Venlafaxine_IR,normal,51.2488647635788,377.4496431212865,0.052773,-0.038032,-0.013881,91.276,99.941,0.482,5.368,13.071,22.617,8.4048
59,Venlafaxine_IR,normal,101.7979860741586,321.68812890402364,0.077326,-0.02972,-0.013409,71.328,96.542,2.358,11.396,27.11,47.904,11.5399
60,Venlafaxine_IR,normal,112.844329740347,781.6484636734563,0.139492,-0.016776,-0.010917,40.263,78.604,13.081,32.369,64.738,107.478,17.138
61,Venlafaxine_IR,normal,46.625902360360286,479.70091813097,0.069681,-0.032297,-0.013759,77.513,99.066,2.92,10.524,22.282,36.743,10.6474
62,Venlafaxine_IR,normal,75.48161879136792,597.6407719722563,0.107432,-0.022334,-0.012454,53.602,89.672,7.941,21.566,43.852,73.027,14.7267
63,Venlafaxine_IR,rapid,153.64805974539786,366.0730399916094,0.083496,-0.027081,-0.013091,64.993,94.257,3.793,14.534,32.94,57.271,12.1138
64,Venlafaxine_IR,normal,60.59543715686534,647.7755313532522,0.056598,-0.032887,-0.013803,78.928,99.384,3.104,10.425,21.439,34.749,8.6823
65,Venlafaxine_IR,normal,40.5555792094903,1117.5156844754256,0.069325,-0.021729,-0.012628,52.149,90.921,9.069,22.626,43.346,69.302,9.5304
66,Venlafaxine_IR,normal,95.32265448154132,542.0455248341481,0.092725,-0.025169,-0.012907,60.405,92.931,5.85,17.458,36.829,62.345,13.1763
67,Venlafaxine_IR,normal,129.50954685733356,278.66954465767276,0.054028,-0.035057,-0.01379,84.138,99.287,0.15,6.255,16.962,31.138,8.4502
68,Venlafaxine_IR,normal,43.70072535049838,2069.6999483002223,0.068069,-0.014177,-0.010422,34.025,75.038,16.943,38.266,71.928,115.479,8.0128
69,Venlafaxine_IR,rapid,286.54676616338554,677.1651659947756,0.033929,-0.038394,-0.013878,92.146,99.923,0.358,4.73,11.974,21.492,5.4223
70,Venlafaxine_IR,normal,102.992960913402,796.2493419189049,0.043186,-0.035627,-0.013862,85.504,99.809,2.291,8.348,17.397,28.355,6.7453
71,Venlafaxine_IR,normal,55.49979322218912,963.491713246192,0.05419,-0.028634,-0.013575,68.721,97.743,5.173,14.432,28.355,45.419,8.0383
72,Venlafaxine_IR,normal,154.3839212358559,324.2708182668431,0.03239,-0.040151,-0.013887,96.363,99.988,NA,2.019,7.814,15.506,5.2688
73,Venlafaxine_IR,normal,98.92084341111313,420.3522940018444,0.054932,-0.035012,-0.013807,84.029,99.408,1.192,7.281,17.461,30.824,8.569
74,Venlafaxine_IR,normal,132.53898279833118,363.7304965542862,0.065896,-0.031487,-0.01359,75.569,97.85,1.921,9.863,23.545,41.64,9.9979
75,Venlafaxine_IR,normal,104.19557739071574,492.40774595303424,0.100707,-0.023921,-0.012618,57.411,90.848,6.233,18.986,40.633,69.233,14.048
76,Venlafaxine_IR,normal,133.147592161094,362.3235932825132,0.047044,-0.036641,-0.013846,87.939,99.693,0.172,5.422,14.471,26.451,7.4378
77,Venlafaxine_IR,poor,21.30515010416099,534.7315626335738,0.122403,-0.021379,-0.012512,51.309,90.085,8.735,23.113,45.042,71.758,16.7383
78,Venlafaxine_IR,poor,21.66828189133246,662.94902568802,0.151772,-0.015427,-0.010892,37.024,78.42,14.77,35.274,65.883,102.73,18.5764
79,Venlafaxine_IR,normal,44.126152213813704,466.3767615715679,0.153192,-0.018177,-0.01121,43.625,80.713,10.861,29.429,60.442,101.239,19.3116
80,Venlafaxine_IR,normal,56.29006756169491,468.3064691806079,0.052671,-0.036586,-0.01387,87.806,99.863,1.278,6.905,15.601,26.255,8.2966
81,Venlafaxine_IR,normal,65.28286384311187,331.30407745372924,0.073012,-0.032462,-0.013663,77.909,98.371,1.692,9.024,21.726,38.586,11.1689
82,Venlafaxine_IR,normal,53.098474312727625,267.49920805675407,0.040527,-0.041136,-0.013889,98.727,100,NA,1.478,6.044,11.772,6.6459
83,Venlafaxine_IR,rapid,183.9664343812307,393.6718416546811,0.036631,-0.038696,-0.013879,92.87,99.929,NA,3.734,10.946,20.481,5.8811
84,Venlafaxine_IR,rapid,160.62148741796386,270.03235468200455,0.04792,-0.036148,-0.013829,86.756,99.566,NA,5.348,15.077,27.946,7.5579
85,Venlafaxine_IR,rapid,98.02172084299222,454.6371161547194,0.087241,-0.02683,-0.013107,64.391,94.37,4.518,15.156,33.207,57.051,12.6294
86,Venlafaxine_IR,normal,194.367135518734,323.54008223050886,0.045491,-0.036254,-0.013835,87.009,99.609,0.021,5.531,15.028,27.587,7.1756
87,Venlafaxine_IR,normal,57.088719119611504,278.2904764391638,0.078467,-0.032363,-0.013632,77.67,98.151,1.345,8.677,21.832,39.465,11.997
88,Venlafaxine_IR,normal,64.20120371916347,397.8356839770286,0.079106,-0.03033,-0.013528,72.792,97.4,2.952,11.463,25.735,44.478,11.8751
89,Venlafaxine_IR,normal,77.07959171366554,243.8752581841212,0.059092,-0.035954,-0.013817,86.289,99.479,NA,5.194,15.198,28.631,9.3114
90,Venlafaxine_IR,normal,71.48249592924945,325.3273793883967,0.056215,-0.036517,-0.013845,87.641,99.682,0.354,5.671,14.76,26.778,8.8761
91,Venlafaxine_IR,normal,120.16682365743254,727.0612173052858,0.057661,-0.031894,-0.013713,76.546,98.733,3.466,11.048,22.933,38.111,8.7673
92,Venlafaxine_IR,normal,114.8903290928338,582.4827164919818,0.046861,-0.036029,-0.01385,86.469,99.718,1.505,7.223,16.26,27.777,7.3514
93,Venlafaxine_IR,rapid,154.17971420340564,311.99642307551807,0.054605,-0.034275,-0.01376,82.261,99.07,0.621,7.138,18.415,33.33,8.4842
94,Venlafaxine_IR,rapid,84.86422382808436,588.3918171383945,0.109328,-0.022037,-0.012339,52.889,88.838,8.024,21.995,45.168,75.659,14.8874
95,Venlafaxine_IR,poor,33.97730032163907,952.217877839556,0.101457,-0.017964,-0.011897,43.113,85.657,12.292,29.032,53.734,83.45,13.2319
96,Venlafaxine_IR,normal,80.73331138411027,305.23972630816104,0.076401,-0.030918,-0.013521,74.202,97.351,1.847,10.102,24.663,43.983,11.5329
97,Venlafaxine_IR,poor,53.50288622138125,213.7882774379492,0.082679,-0.032445,-0.013603,77.867,97.938,0.626,7.823,21.544,40.058,12.6603
98,Venlafaxine_IR,normal,113.71411244383567,432.8482657120769,0.066079,-0.031511,-0.013612,75.626,98.006,2.374,10.209,23.514,41.085,10.0231
99,Venlafaxine_IR,normal,105.96408144929552,732.5776686556032,0.111688,-0.020614,-0.012076,49.473,86.947,9.47,24.376,49.007,81.425,14.8941
100,Venlafaxine_IR,rapid,78.7229535328868,215.07905011486417,0.033237,-0.041381,-0.013889,99.314,100,NA,NA,3.777,8.891,5.4922
101,Venlafaxine_IR,normal,61.51679525796137,1121.489398085198,0.0603,-0.025711,-0.013373,61.706,96.287,6.968,17.69,33.477,52.489,8.7249
102,Venlafaxine_IR,rapid,124.56259707766358,999.90002957375,0.054829,-0.030837,-0.013713,74.009,98.736,4.541,12.584,24.651,39.544,8.2712
103,Venlafaxine_IR,normal,71.1419188519615,634.6775021476433,0.075267,-0.028289,-0.013477,67.894,97.033,4.934,14.45,29.212,47.802,11.1134
104,Venlafaxine_IR,rapid,122.4106822102194,566.0457147519415,0.036882,-0.038864,-0.013884,93.273,99.965,0.387,4.791,11.679,20.327,5.9065
105,Venlafaxine_IR,normal,97.08187014558828,397.1887772669757,0.038623,-0.039592,-0.013886,95.02,99.98,NA,3.462,9.785,17.899,6.2346
106,Venlafaxine_IR,poor,33.65980190895192,551.4681475060564,0.073448,-0.029829,-0.013632,71.59,98.148,4.08,12.892,26.406,42.993,11.0071
107,Venlafaxine_IR,normal,57.182824963926926,424.8208573671056,0.060119,-0.035227,-0.013836,84.545,99.622,1.551,7.723,17.5,29.774,9.3852
108,Venlafaxine_IR,normal,64.95339976247372,744.7989152920204,0.059478,-0.03085,-0.013732,74.039,98.868,4.134,12.366,24.636,39.417,8.9878
109,Venlafaxine_IR,normal,72.46220700040756,406.900443258908,0.063054,-0.033884,-0.013769,81.323,99.134,1.699,8.379,19.415,33.786,9.7503
110,Venlafaxine_IR,rapid,190.35989352450576,680.9828989001725,0.043234,-0.036046,-0.013845,86.511,99.683,1.491,7.057,16.079,27.835,6.7841
111,Venlafaxine_IR,poor,39.428560482250674,951.109654403283,0.11281,-0.016898,-0.011647,40.555,83.858,13.504,31.142,56.961,87.835,14.4552
112,Venlafaxine_IR,normal,107.80363373191096,849.5226540639617,0.061514,-0.029883,-0.013634,71.719,98.166,4.686,13.226,26.247,42.532,9.2087
113,Venlafaxine_IR,poor,30.188291186913094,657.8199962591851,0.085703,-0.024867,-0.013145,59.681,94.644,6.687,18.311,36.005,57.716,12.2552
114,Venlafaxine_IR,normal,127.4253099631969,763.9951938114291,0.02393,-0.040679,-0.013889,97.631,99.999,NA,3.151,8.331,14.637,3.889
115,Venlafaxine_IR,normal,62.984884720234405,690.3458093863001,0.062519,-0.030743,-0.013717,73.782,98.759,4.074,12.37,24.816,39.892,9.4388
116,Venlafaxine_IR,rapid,100.14345516941616,1456.1963540188535,0.048389,-0.028205,-0.013629,67.691,98.132,6.127,15.358,28.762,44.755,7.1615
117,Venlafaxine_IR,normal,126.62549755602082,255.74925141485687,0.095018,-0.025729,-0.012813,61.749,92.256,3.803,15.951,36.78,64.316,13.5435
118,Venlafaxine_IR,normal,82.22032656706223,667.5548542491131,0.081143,-0.026582,-0.013263,63.796,95.491,5.779,16.222,32.687,53.788,11.7699
119,Venlafaxine_IR,rapid,93.9309452764154,481.6137759281117,0.036916,-0.039635,-0.013887,95.124,99.988,NA,3.965,10.258,18.071,5.9498
120,Venlafaxine_IR,normal,99.89724048088064,172.98378470715662,0.051034,-0.037199,-0.013848,89.278,99.708,NA,3.532,12.723,24.929,8.131
121,Venlafaxine_IR,normal,131.03400518797832,209.72041375521064,0.027388,-0.041294,-0.013889,99.106,100,NA,NA,3.747,9.304,4.524
122,Venlafaxine_IR,normal,28.15078939427013,1140.699557922463,0.085826,-0.016996,-0.011266,40.791,81.119,13.004,31.435,60.498,97.874,10.7743
123,Venlafaxine_IR,normal,62.07433365722643,438.1295143383037,0.087221,-0.02813,-0.013324,67.513,95.936,4.124,13.898,30.081,51.244,12.8217
124,Venlafaxine_IR,normal,144.69279026275893,412.92439116090526,0.040206,-0.038186,-0.013874,91.646,99.896,NA,4.4,12.008,22.034,6.4258
125,Venlafaxine_IR,poor,15.327552135928237,411.4981092872931,0.130773,-0.02357,-0.012791,56.569,92.094,6.937,19.762,40.031,65.563,18.3231
126,Venlafaxine_IR,normal,164.07442167714157,599.2510998263956,0.137619,-0.0178,-0.011001,42.721,79.209,11.215,30.438,63.269,106.668,17.1045
127,Venlafaxine_IR,normal,70.89033142794482,262.6460930349323,0.060013,-0.036012,-0.013821,86.429,99.513,NA,5.4,15.21,28.404,9.455
128,Venlafaxine_IR,normal,57.76922263364517,954.8494038984204,0.046797,-0.030738,-0.013679,73.772,98.486,4.065,12.272,24.841,40.527,7.0561
129,Venlafaxine_IR,normal,39.923711239405726,255.4603821314474,0.107998,-0.02851,-0.013197,68.424,95.015,2.709,12.354,30.029,53.859,15.8843
130,Venlafaxine_IR,normal,52.835977280939794,602.7974644522689,0.081196,-0.02742,-0.013431,65.808,96.705,5.339,15.395,30.779,49.778,11.9089
131,Venlafaxine_IR,rapid,235.5402692350097,551.3538849373538,0.069282,-0.029013,-0.013386,69.63,96.378,3.573,12.746,28.392,49.075,10.2654
132,Venlafaxine_IR,poor,45.44308118391768,294.55025809780534,0.088939,-0.031023,-0.013539,74.456,97.479,2.152,10.246,24.445,43.413,13.4315
133,Venlafaxine_IR,normal,44.60643567802222,243.04692026201704,0.069381,-0.036537,-0.013839,87.688,99.638,0.101,5.29,14.454,26.82,10.9654
134,Venlafaxine_IR,normal,89.3675105263448,784.0696854355692,0.070872,-0.027868,-0.01347,66.884,96.982,5.497,15.111,29.839,48.313,10.4278
135,Venlafaxine_IR,normal,68.60707146377068,534.7637828671353,0.114285,-0.021931,-0.012301,52.635,88.566,7.959,22.148,45.644,76.511,15.5313
136,Venlafaxine_IR,poor,13.863326713990093,122.6326954939832,0.169477,-0.032278,-0.013476,77.468,97.027,1.041,8.003,21.756,42.62,25.7949
137,Venlafaxine_IR,rapid,76.40343033214066,489.0959473495304,0.048735,-0.036905,-0.013869,88.572,99.854,1.095,6.505,14.965,25.512,7.6948
138,Venlafaxine_IR,normal,72.20684947821121,827.4080088176099,0.082885,-0.024491,-0.013132,58.779,94.554,7.418,18.963,36.406,58.013,11.8084
139,Venlafaxine_IR,normal,62.23564206085128,442.4768752541964,0.087379,-0.028037,-0.013316,67.288,95.879,4.19,14.017,30.264,51.499,12.8333
140,Venlafaxine_IR,rapid,149.83039780183415,737.7019965104301,0.042757,-0.036182,-0.013856,86.837,99.763,1.779,7.416,16.192,27.31,6.7086
141,Venlafaxine_IR,normal,74.8428124089601,551.0705573959307,0.159453,-0.016074,-0.010465,38.577,75.345,13.347,34.853,71.27,119.387,19.0106
142,Venlafaxine_IR,rapid,140.4319568195905,423.9607504112578,0.069581,-0.030169,-0.013488,72.406,97.115,2.748,11.365,26.099,45.578,10.4277
143,Venlafaxine_IR,normal,37.33182583505933,507.0180189643123,0.123747,-0.021582,-0.012391,51.798,89.218,8.395,22.759,45.482,74.35,16.851
144,Venlafaxine_IR,normal,96.75095030988304,492.6615131566881,0.061542,-0.032739,-0.013718,78.573,98.771,2.361,9.574,21.398,36.817,9.4271
145,Venlafaxine_IR,normal,89.9692921757097,336.6827429877569,0.042539,-0.039135,-0.013883,93.925,99.957,NA,3.478,10.261,19.166,6.8504
146,Venlafaxine_IR,normal,93.36228055035556,823.9396148501795,0.055198,-0.031694,-0.013756000000000001,76.065,99.044,3.922,11.683,23.305,37.498,8.3868
147,Venlafaxine_IR,normal,73.19477387262181,384.22568558679706,0.050167,-0.037569,-0.013871,90.165,99.868,0.404,5.363,13.441,23.814,7.9711
148,Venlafaxine_IR,normal,74.91842557535328,306.9368278498652,0.100129,-0.0262,-0.012897,62.881,92.859,3.826,15.348,35.508,62.194,14.3536
149,Venlafaxine_IR,normal,30.13593694073247,288.9441102248551,0.112779,-0.028654,-0.013319,68.77,95.9,3.388,12.909,29.252,50.91,16.6472
150,Venlafaxine_IR,normal,63.90727403624086,424.54332057458976,0.052742,-0.036896,-0.013867,88.549,99.844,0.932,6.326,14.862,25.557,8.3315
151,Venlafaxine_IR,normal,33.12363065862997,445.3249360911168,0.078081,-0.031425,-0.013725,75.419,98.821,3.231,11.28,23.71,38.911,11.8558
152,Venlafaxine_IR,normal,79.51744389507134,554.2708469423239,0.104964,-0.02309,-0.012552,55.416,90.377,7.219,20.371,42.158,70.799,14.5182
153,Venlafaxine_IR,poor,18.9825083999802,253.63141280194773,0.12293,-0.03061,-0.013605,73.465,97.957,2.931,11.37,25.164,42.676,18.5292
154,Venlafaxine_IR,normal,63.703691723365274,403.95638802953175,0.078665,-0.030391,-0.013539,72.939,97.478,2.978,11.455,25.609,44.161,11.816
155,Venlafaxine_IR,normal,163.75839130460926,880.4000709610159,0.07799,-0.026029,-0.013139,62.469,94.604,6.24,16.813,34.084,56.747,11.2187
156,Venlafaxine_IR,normal,143.52006710617266,458.0701925011869,0.068227,-0.030311,-0.01351,72.747,97.275,2.858,11.345,25.799,44.9,10.2375
157,Venlafaxine_IR,rapid,139.53115344045344,659.2690232921784,0.025665,-0.040842,-0.013889,98.022,99.999,NA,2.838,7.832,13.907,4.1797
158,Venlafaxine_IR,normal,39.01910952514661,602.2031450386062,0.076678,-0.028286,-0.01355,67.888,97.56,4.944,14.553,29.067,46.629,11.3504
159,Venlafaxine_IR,normal,76.06210216998846,233.94654170903976,0.047287,-0.039069,-0.01388,93.765,99.938,NA,2.642,9.609,19.089,7.6313
160,Venlafaxine_IR,normal,68.65221375001845,894.0117122836193,0.045414,-0.032834,-0.0138,78.803,99.358,3.36,10.643,21.547,34.798,6.9593
161,Venlafaxine_IR,rapid,295.995657381695,800.4012323341523,0.063254,-0.029757,-0.013492,71.418,97.144,3.805,12.341,26.791,45.885,9.4375
162,Venlafaxine_IR,normal,59.10610560570993,288.31959475777296,0.064117,-0.035676,-0.013816,85.623,99.479,0.46,6.123,16.023,29.247,10.0652
163,Venlafaxine_IR,poor,22.36333811941799,274.7642664652646,0.12209,-0.02908,-0.013433,69.793,96.716,3.462,12.745,28.171,48.105,18.13
164,Venlafaxine_IR,rapid,134.65880069830288,402.3417633740903,0.076048,-0.02883,-0.013338,69.192,96.034,3.195,12.663,28.892,50.347,11.2476
165,Venlafaxine_IR,normal,94.81334047023398,276.7707692641765,0.046456,-0.038223,-0.013872,91.734,99.878,NA,3.64,11.419,21.833,7.4419
166,Venlafaxine_IR,normal,90.88991469876088,1315.3841110805618,0.051446,-0.028015,-0.013613,67.237,98.012,6.115,15.484,29.11,45.359,7.603
167,Venlafaxine_IR,rapid,190.1363277291581,577.0278474971221,0.065035,-0.030221,-0.01352,72.529,97.343,3.264,11.685,25.937,44.765,9.7478
168,Venlafaxine_IR,normal,91.42697016975072,801.8740381753192,0.086674,-0.024281,-0.01299,58.275,93.527,7.383,19.103,37.441,60.925,12.2686
169,Venlafaxine_IR,normal,96.21248270341104,866.4533125722139,0.052401,-0.032151,-0.013781,77.163,99.223,3.812,11.366,22.61,36.256,7.9886
170,Venlafaxine_IR,normal,113.88911740760832,957.8898537531488,0.107906,-0.019855,-0.012073,47.653,86.923,10.647,25.633,49.737,81.206,14.3122
171,Venlafaxine_IR,rapid,98.97356713571256,227.02058038132313,0.11132,-0.023799,-0.012381,57.118,89.144,4.532,18.634,42.854,74.87,15.4111
172,Venlafaxine_IR,normal,41.41134352790548,407.39527694463897,0.072961,-0.033127,-0.01378,79.505,99.219,2.378,9.575,20.89,34.94,11.2197
173,Venlafaxine_IR,normal,31.819413869292323,467.418911018187,0.098466,-0.02677,-0.013345,64.247,96.087,5.324,15.903,32.253,52.332,14.3529
174,Venlafaxine_IR,normal,54.46499076850821,296.2431619631929,0.051168,-0.03918,-0.013884,94.032,99.968,NA,3.724,10.491,19.177,8.2353
175,Venlafaxine_IR,normal,45.125939491487195,223.28294356733065,0.098091,-0.030127,-0.01337,72.306,96.264,1.597,10.184,26.441,48.388,14.6807
176,Venlafaxine_IR,normal,75.41508984631082,1012.9733293827336,0.119266,-0.017098,-0.011556,41.034,83.204,13.453,30.73,57.283,90.992,15.1957
177,Venlafaxine_IR,rapid,196.2814689397133,585.6781189208267,0.079963,-0.026704,-0.013104,64.09,94.347,4.828,15.404,33.403,57.193,11.5595
